"id","province","city","type","carrier","product","directive","upward","downward","receiveMsg","reportAt","checked","remark","version","result","return_code"
"24611552","28","827","1","TELECOM","0","108","10001","10001","[""尊敬的客户，您本月套餐使用详细信息如下：\r\n1、畅享国内流量_共享已使用38574.13M;\r\n2、固移共享国内通话时长总量为1000分钟,剩余342分钟。\r\n满意服务，10分信赖！【中国电信】""]","2021-03-28 18:24:26","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611539","20","750","1","TELECOM","0","702","10001","10001","[""尊敬的吴*元客户：当前5G畅享融合169元套餐国内通用流量(包含结转流量40.0G)共80.0G,已用35.13G),剩余44.86G；\n亲情号码互打免费包（0元）互拨免费时长共600分钟,已用0分钟,剩余600分钟；\n5G畅享融合169元套餐国内语音时长量本共600分钟,已用2分钟,剩余598分钟；\n畅享融合家庭共享包（升级版）国内语音时长量本共400分钟,已用218分钟,剩余182分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 18:21:35","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611538","27","722","1","TELECOM","0","108","10001","10001","[""[108点播提醒]截至本月28日9时28分,您订购的201708-天翼学生证话务包包含国内语音时长50分钟,已使用2分钟;\r\n5天包国内流量10240.00M,已使用2225.94M。更多服务请关注“中国电信客服\""微信公众号，智能手机登录【电信营业厅APP】，戳http:\/\/a.189.cn\/JeJRtm 了解详情。""]","2021-03-28 18:21:32","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611535","20","668","1","TELECOM","0","702","10001","10001","[""尊敬的李*敏客户：当前智能副卡国内通用流量共2.0G,已用2.0G),剩余0.0M；\n5G畅享融合129元套餐国内通用流量(包含结转流量5.83G)共35.83G,已用35.60G),剩余232.91M；\n5G畅享融合129元套餐国内语音时长量本共300分钟,已用12分钟,剩余288分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 18:21:05","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611484","571","579","1","TELECOM","0","108","10001","10001","[""尊敬的用户，您套餐内本月共有通用流量119.92GB(含上月结转59.92GB)，剩余114.67GB。仅供参考。定向、闲时等其他流量使用情况请回复“流量详情”或“LLXQ”查询。\n【流量王者】流量刷一刷，好礼月月享。戳：http:\/\/zj.189.cn\/S\/T\/IfAvqbijv2 查流量使用进度瓜分100000元大奖！""]","2021-03-28 18:08:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611481","931","938","1","TELECOM","0","108","10001","10001","[""尊敬的客户，截至2021年03月28日，您当月套餐使用情况如下:\r\n一、主套餐\r\n1.移动语音通话超出时长:总量0分钟，剩余0分钟。\r\n2.202010-星卡（19元）:套餐总量3.87G， 剩余3.87G。\r\n二、其他\r\n1.0元100分钟国内语音:总量100分钟，剩余100分钟。\r\n2.移动业务手机上网费用封顶费用:总金额0.00元，已使用0.00元。\r\n3.201910-5G升级会员10G包19元201910:套餐总量10G， 剩余10G。\r\n回复代码办理：\n456.全国语音包\n102.余额查询\n10001.返回主菜单\r\n【为您推荐】5天暖心包，9.9元5天10G超大流量，随时用随时订，流量随性更省心!回复代码520立即订购\r\n我们全心全意，只为您 10 分满意。【中国电信】""]","2021-03-28 18:07:57","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611473","20","754","1","TELECOM","0","702","10001","10001","[""尊敬的汕*市*腾*业*限*司客户：当前(后付费)天翼大流量套餐201804(可办理副卡)国内手机上网流量(包含结转流量2.64G)共12.64G,已用10.52G),剩余2.12G；\n赠送广东天翼定向流量300M国内移动上网流量共300.0M,已用0.0M,剩余300.0M；\n(后付费)天翼大流量套餐201804(可办理副卡)国内通话时长共200分钟,已用41分钟,剩余159分钟；\n商务领航政企客户总机服务-国内短彩信量本共50条,已用2条,剩余48条；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 18:06:49","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611467","20","755","1","TELECOM","0","702","10001","10001","[""尊敬的郭*彬客户：当前乐享4G套餐国内手机上网流量(包含结转流量367.26M)共3.35G,已用631.32M,剩余2.74G；\n流量成长计划_2019年二季度_粤_60G通用国内通用流量共5.0G,已用5.0G),剩余0.0M；\n乐享4G套餐国内通话时长共700分钟,已用22分钟,剩余678分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 18:06:16","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611445","531","536","1","TELECOM","0","108","10001","10001","[""截止到28日10时11分，您办理的套餐消费情况如下：\n1、202010-星卡（39元）:含星卡国内定向流量30GB，已使用 5GB95.99MB，目前剩余 24GB928.01MB\n含星卡国内定向流量（结转）10GB105.81MB，已使用 10GB105.81MB，目前剩余 0MB\n含通话时长300 分钟，已使用 0 分钟，目前剩余 300 分钟\n含国内上网流量5GB，已使用 0MB，目前剩余 5GB\n含国内上网流量（结转）2GB561.52MB，已使用 2GB0.75MB，目前剩余 560.77MB\n2、202002-新入网指定互联网卡用户赠送3GB流量-电渠:含国内上网流量3GB，已使用 3GB，目前剩余 0MB\n3、202005-0元3G流量:含国内上网流量3GB，已使用 3GB，目前剩余 0MB\n【超值流量包 回复9了解】""]","2021-03-28 18:00:25","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611412","20","755","1","TELECOM","0","702","10001","10001","[""尊敬的胡*客户：当前(后付费)天翼大流量套餐201804(可办理副卡)国内手机上网流量(包含结转流量5.0G)共10.0G,已用4.49G),剩余5.50G；\n(后付费)天翼大流量套餐201804(可办理副卡)国内通话时长共200分钟,已用200分钟,剩余0分钟；\n套餐外累计通话时长,已用2小时59分钟;\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:51:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611387","20","660","1","TELECOM","0","702","10001","10001","[""尊敬的刘*新客户：当前畅享流量15G（129元）套餐2017Q3（共享版）畅享套餐降速阈值流量共15.0G,已用15.0G,剩余0.0M；\n畅享流量15G（129元）套餐2017Q3（共享版）畅享套餐超出阈值的累计流量（不含国漫）共0.0M,已用2.68G,剩余0.0M；\n畅享流量套餐2017Q3国内手机上网流量(包含结转流量3.0G)共6.0G,已用0.0M,剩余6.0G；\n畅享流量套餐2017Q3国内通话时长共700分钟,已用19分钟,剩余681分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:43:06","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611386","20","660","1","TELECOM","0","702","10001","10001","[""尊敬的刘*新客户：当前畅享流量15G（129元）套餐2017Q3（共享版）畅享套餐降速阈值流量共15.0G,已用15.0G,剩余0.0M；\n畅享流量15G（129元）套餐2017Q3（共享版）畅享套餐超出阈值的累计流量（不含国漫）共0.0M,已用2.68G,剩余0.0M；\n畅享流量套餐2017Q3国内手机上网流量(包含结转流量3.0G)共6.0G,已用0.0M,剩余6.0G；\n畅享流量套餐2017Q3国内通话时长共700分钟,已用19分钟,剩余681分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:43:06","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611382","20","757","1","TELECOM","0","702","10001","10001","[""尊敬的杨*客户：当前天翼畅享40G（129元）套餐201805畅享套餐降速阈值流量共40.0G,已用27.32G,剩余12.67G；\n5G升级会员10G包（广东放心版）29元畅享提速包流量共10.0G,已用0.0M,剩余10.0G；\n天翼畅享套餐201805国内通话时长共300分钟,已用119分钟,剩余181分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:42:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611286","20","755","1","TELECOM","0","702","10001","10001","[""尊敬的深*市*弟*链*限*司客户：当前(后付费)天翼畅享60G（299元）套餐201802畅享套餐降速阈值流量共60.0G,已用42.10G,剩余17.89G；\n乐享4G套餐固话移动共享优惠包（500分钟）_固话移动产品组国内语音时长量本共500分钟,已用0分钟,剩余500分钟；\n天翼畅享套餐201802国内通话时长共1500分钟,已用133分钟,剩余1367分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:13:09","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611234","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的吴*娟客户：当前套餐包上网流量(包含结转流量60.0M)共120.0M,已用0.0M,剩余120.0M；\n后付费乐享3G聊天版国内手机上网流量(包含结转流量120.0M)共240.0M,已用0.0M,剩余240.0M；\n流量成长计划_2019年二季度_粤_60G通用国内通用流量共5.0G,已用3.82G),剩余1.17G；\n(政企客户)移动业务套餐外时长赠送优惠-全国长市漫时长_2010(单产品套餐)国内语音时长量本共120分钟,已用114分钟,剩余6分钟；\n后付费乐享3G聊天版国内时长共360分钟,已用0分钟,剩余360分钟；\n商务领航政企客户总机服务-国内短彩信量本共50条,已用0条,剩余50条；\n后付费乐享3G聊天版国内WLAN上网时长共1800分钟,已用0分钟,剩余1800分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:02:01","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611231","971","971","1","TELECOM","90000","108","10001","10001","[""尊敬的中国电信用户，截至2021年3月27日04时，您的套餐手机上网流量（主副卡共享）本月已使用320.88MB；语音拨打时长500分钟，本月已使用0分钟。更多详情请登录中国电信网上营业厅http:\/\/www.189.cn\/client\/ 查询。此提醒仅供参考，实际消费以账单为准，客户服务热线10000。""]","2021-03-28 17:01:05","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611230","971","971","1","TELECOM","90000","108","10001","10001","[""尊敬的中国电信用户，截至2021年3月27日04时，您的套餐手机上网流量（主副卡共享）本月已使用320.88MB；语音拨打时长500分钟，本月已使用0分钟。更多详情请登录中国电信网上营业厅http:\/\/www.189.cn\/client\/ 查询。此提醒仅供参考，实际消费以账单为准，客户服务热线10000。""]","2021-03-28 17:01:05","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611225","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的陈*飞客户：当前流量达人升级包（12个月）国内通用流量共10.0G,已用10.0G),剩余0.0M；\n5G畅享融合129元套餐国内通用流量(包含结转流量30.0G)共60.0G,已用10.18G),剩余49.81G；\n40G应用专属流量权益（三个月）-预存50元定向流量共40.0G,已用5.11G),剩余34.88G；\n5G畅享融合129元套餐国内语音时长量本共300分钟,已用34分钟,剩余266分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 17:00:39","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611188","20","769","1","TELECOM","0","702","10001","10001","[""尊敬的肖*恒客户：当前5G畅享129元套餐201910国内通用流量(包含结转流量30.0G)共60.0G,已用278.82M,剩余59.72G；\n5G畅享129元套餐201910国内语音时长量本共500分钟,已用41分钟,剩余459分钟；\n商务领航政企客户总机服务-IVPN内互包月国内短彩信量本共50条,已用0条,剩余50条；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:47:17","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611177","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的覃*棠客户：当前畅享流量40G（179元）套餐2017Q3畅享套餐降速阈值流量共40.0G,已用21.47G,剩余18.52G；\n畅享流量套餐2017Q3国内手机上网流量(包含结转流量5.0G)共10.0G,已用0.0M,剩余10.0G；\n流量成长计划_2019年二季度_粤_60G高速国内通用流量共5.0G,已用5.0G),剩余0.0M；\n畅享流量套餐2017Q3国内通话时长共800分钟,已用217分钟,剩余583分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:44:24","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611126","20","762","1","TELECOM","90000","702","10001","10001","[""尊敬的吴*艺客户：当前(后付费)天翼大流量套餐201804(不可办理副卡)国内手机上网流量(包含结转流量2.0G)共4.0G,已用0.0M,剩余4.0G；\n流量成长计划_2019年二季度_粤_60G通用国内通用流量共5.0G,已用1.13G),剩余3.86G；\n(后付费)天翼大流量套餐201804(不可办理副卡)国内通话时长共100分钟,已用36分钟,剩余64分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:32:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611109","20","757","1","TELECOM","0","702","10001","10001","[""尊敬的林*铭客户：当前家庭分享共享流量包国内移动上网流量共8.0G,已用0.0M,剩余8.0G；\n乐享4G套餐国内手机上网流量(包含结转流量2.0G)共4.0G,已用0.0M,剩余4.0G；\n5G升级会员10G包29元201910国内通用流量(包含结转流量10.0G)共20.0G,已用2.09G),剩余17.90G；\n爱听4G定向流量可选包国内上网流量共6.0G,已用0.0M,剩余6.0G；\n爱看4G定向流量（15G）可选包国内手机上网流量共15.0G,已用0.0M,剩余15.0G；\n乐享4G套餐国内通话时长共700分钟,已用6分钟,剩余694分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:30:04","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611099","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的邓*英客户：当前CDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元，当月套餐内已包含CDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元国内上网免费流量帐户(不含港澳台,可结转)共10.00GB(其中包含剩余上月结转流量0M)，剩余0MB；\nCDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元，当月套餐内已包含CDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元国内上网免费流量帐户(不含港澳台,可结转)共1.82GB(其中包含剩余上月结转流量0M)，剩余0MB；\nCDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元，当月套餐内已包含CDMA_全省_预付费电信畅享套餐201901（普通版）套餐_59元手机国内通话时长帐户共1小时40分钟，剩余1小时31分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:27:32","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611096","20","760","1","TELECOM","90000","702","10001","10001","[""尊敬的韦*客户：操作失败，请登录http:\/\/gd.189.cn办理。可回复“7”查询其它业务。""]","2021-03-28 16:27:17","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611064","20","766","1","TELECOM","0","702","10001","10001","[""尊敬的黄*文客户：当前5G畅享融合129元套餐国内通用流量(包含结转流量0.0M)共30.0G,已用11.37G),剩余18.62G；\n畅享融合家庭共享包(129元档)国内语音时长量本共600分钟,已用0分钟,剩余600分钟；\n5G畅享融合129元套餐国内语音时长量本共300分钟,已用0分钟,剩余300分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:17:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611045","20","757","1","TELECOM","90000","702","10001","10001","[""尊敬的林*贤客户：当前低端乐享分享新用户促销优惠国内上网流量共3.51G,已用566.08M,剩余2.95G；\n乐享4G套餐国内手机上网流量(包含结转流量500.0M)共1000.0M,已用0.0M,剩余1000.0M；\n乐享4G套餐国内通话时长共100分钟,已用4分钟,剩余96分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 16:09:27","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611040","551","558","1","TELECOM","0","108","10001","10001","[""1、国内上网流量（共享）已使用0.02MB流量，剩余5.00GB流量。\n【大流量年包】回复41520即可开通每月20元6G流量年包，当月立即生效，12个月后自动失效，有效期内不可退订，仅限订购号码使用，当月剩余流量不结转。\n更多档次套餐及优惠请回复“412”或点击 http:\/\/t.cn\/R7Px3qL""]","2021-03-28 16:07:38","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611032","451","451","1","TELECOM","0","108","10001","10001","[""尊敬的客户：您于2021年03月28日15时57分38秒已成功充值100.00元，登陆网厅 www.189.cn 或回复102可查询账户余额。下载欢go（电信营业厅）客户端，话费充值享优惠，24小时自助办业务，查话费，更多特色流量包订购请登录电信营业厅客户端，http:\/\/a.189.cn\/JekVDm ;""]","2021-03-28 16:05:08","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24611016","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的李*锋客户：当前流量畅享升级包（珠三角融合低消专用）_20元24个月畅享套餐降速阈值流量共50.0G,已用16.93G,剩余33.06G；\n自主融合套餐优惠(手机包)_139元_2016年二季度_A国内通用流量共8.0G,已用0.0M,剩余8.0G；\n乐享4G套餐国内手机上网流量(包含结转流量3.0G)共6.0G,已用0.0M,剩余6.0G；\n流量成长计划_2019年二季度_粤_60G高速国内通用流量共5.0G,已用5.0G),剩余0.0M；\n乐享4G套餐国内通话时长共700分钟,已用431分钟,剩余269分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 15:59:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610996","871","874","1","TELECOM","90000","108","10001","10001","[""尊敬的客户,截止11月10日,您本月套餐使用量详情请点击http:\/\/222.221.11.113:10012\/esur-service\/pkgInfonew.htm?pkgPhone=Seh%2FzhuJh8L%2BVUSRTpkVbQ%3D%3D&queryType=1 查看,实际费用以出账帐单为准,套餐及流量详情请关注\""中国电信云南客服\""微信和下载安装中国电信欢go客户端或查询.中国电信""]","2021-03-28 15:56:13","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610995","871","874","1","TELECOM","90000","108","10001","10001","[""尊敬的客户,截止11月10日,您本月套餐使用量详情请点击http:\/\/222.221.11.113:10012\/esur-service\/pkgInfonew.htm?pkgPhone=Seh%2FzhuJh8L%2BVUSRTpkVbQ%3D%3D&queryType=1 查看,实际费用以出账帐单为准,套餐及流量详情请关注\""中国电信云南客服\""微信和下载安装中国电信欢go客户端或查询.中国电信""]","2021-03-28 15:56:13","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610946","20","757","1","TELECOM","0","702","10001","10001","[""尊敬的魏*彩客户：当前电信畅享套餐201901国内手机上网流量(包含结转流量40.0G)共80.0G,已用16.48G),剩余63.51G；\n电信畅享套餐201901国内通话时长共300分钟,已用76分钟,剩余224分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 15:35:51","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610817","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的钟*莲客户：当前流量畅享升级包（珠三角融合低消专用）_20元24个月畅享套餐降速阈值流量共50.0G,已用23.43G,剩余26.56G；\n自主融合套餐优惠(手机包)_169元_2016年二季度_A国内通用流量共8.0G,已用0.0M,剩余8.0G；\n乐享4G套餐国内手机上网流量(包含结转流量3.0G)共6.0G,已用0.0M,剩余6.0G；\n流量成长计划_2019年二季度_粤_60G高速国内通用流量共5.0G,已用5.0G),剩余0.0M；\n乐享4G套餐国内通话时长共700分钟,已用518分钟,剩余182分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:56:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610807","25","523","1","TELECOM","0","校正流量","1","10001","[""尊敬的肖丽平客户，您好！15365605331本月套餐使用情况如下：\n\n【上网流量】 \n-国内通用流量\n1.全国流量畅享199元个人套餐，业务类型：手机上网国内流量，总量：流量畅享，已使用量：28.86G，剩余量：流量畅享\n\n【语音通话】\n1.全国流量畅享199元融合套餐，业务类型：成员互拨优惠时长，包含量：600.00分钟，剩余量：600.00分钟\n2.全国流量畅享199元个人套餐，业务类型：天翼语音时长，包含量：1000.00分钟，剩余量：759.00分钟\n\n【精彩推荐】\n微信关注“江苏电信”，回复“服务”，查阅你的专属服务指南。""]","2021-03-28 14:55:12","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610806","25","523","1","TELECOM","0","校正流量","1","10001","[""尊敬的肖丽平客户，您好！15365605331本月套餐使用情况如下：\n\n【上网流量】 \n-国内通用流量\n1.全国流量畅享199元个人套餐，业务类型：手机上网国内流量，总量：流量畅享，已使用量：28.86G，剩余量：流量畅享\n\n【语音通话】\n1.全国流量畅享199元融合套餐，业务类型：成员互拨优惠时长，包含量：600.00分钟，剩余量：600.00分钟\n2.全国流量畅享199元个人套餐，业务类型：天翼语音时长，包含量：1000.00分钟，剩余量：759.00分钟\n\n【精彩推荐】\n微信关注“江苏电信”，回复“服务”，查阅你的专属服务指南。""]","2021-03-28 14:55:12","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610793","20","20","1","TELECOM","90000","702","10001","10001","[""尊敬的彭*优客户：当前畅享流量50G（199元）套餐2017Q3畅享套餐降速阈值流量共50.0G,已用6.44G,剩余43.55G；\n畅享流量套餐2017Q3国内手机上网流量(包含结转流量6.0G)共12.0G,已用0.0M,剩余12.0G；\n畅享流量套餐2017Q3国内通话时长共1000分钟,已用174分钟,剩余826分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:49:52","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610792","20","20","1","TELECOM","90000","702","10001","10001","[""尊敬的彭*优客户：当前畅享流量50G（199元）套餐2017Q3畅享套餐降速阈值流量共50.0G,已用6.44G,剩余43.55G；\n畅享流量套餐2017Q3国内手机上网流量(包含结转流量6.0G)共12.0G,已用0.0M,剩余12.0G；\n畅享流量套餐2017Q3国内通话时长共1000分钟,已用174分钟,剩余826分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:49:52","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610772","771","775","1","TELECOM","1","108","10001","10001","[""""]","2021-03-28 14:43:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610751","351","351","1","TELECOM","0","108","10001","10001","[""尊敬的用户，您的套餐使用情况如下：\r\n[流量类]\r\n(1)定向流量：已使用11879.61MB，剩余97644370.39MB；\r\n(2)全国流量：30720.00MB，已使用2270.10MB，剩余28449.90MB；\r\n[语音类]\r\n国内通话时长：500.00分钟，已使用时长9.00分钟；\r\n[短彩信类]\r\n短信条数：20条，已使用短信条数：0条；\r\n如需了解流量使用详情请发送1081至10001。上网总流量中并未包含短期流量包内容，结转流量有效期至本月底。订购流量包，请回复“办理流量包”。\r\n【中国电信】""]","2021-03-28 14:35:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610748","20","755","1","TELECOM","0","702","10001","10001","[""尊敬的容*客户：当前40元融合加装包（含提速）国内通用流量共10.0G,已用8.10G),剩余1.89G；\n5G畅享融合129元套餐国内通用流量(包含结转流量30.0G)共60.0G,已用0.0M,剩余60.0G；\n亲情号码互打免费包（0元）互拨免费时长共600分钟,已用12分钟,剩余588分钟；\n5G畅享融合129元套餐国内语音时长量本共300分钟,已用2分钟,剩余298分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:34:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610745","851","851","1","TELECOM","90000","108","10001","10001","[""【中国电信】尊敬的客户，截至21年3月27日8时42分，您（17785959406）当月的流量使用情况为：政企战狼行动专项套餐：国内流量20GB，剩余17GB321MB；国内语音时长3小时20分钟，剩余3小时20分钟。\r\n100 查流量\r\n102 查余额\r\n8 办理流量包""]","2021-03-28 14:33:22","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610711","20","750","1","TELECOM","90000","702","10001","10001","[""尊敬的黄*平客户：当前(后付费)天翼大流量套餐201804(可办理副卡)国内手机上网流量(包含结转流量0.0M)共10.0G,已用0.0M,剩余10.0G；\n流量成长计划_2019年二季度_粤_60G通用国内通用流量共5.0G,已用4.09G),剩余922.47M；\n亲情号码互打免费包（0元）互拨免费时长共600分钟,已用0分钟,剩余600分钟；\n(后付费)天翼大流量套餐201804(可办理副卡)国内通话时长共200分钟,已用6分钟,剩余194分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:17:42","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610700","20","760","1","TELECOM","0","702","10001","10001","[""尊敬的易*锦客户：当月套餐内已包含天翼畅享20G（99元）套餐201802畅享套餐降速阈值流量共20.0G,已用8.43G,剩余11.56G；\n低端乐享分享新用户促销优惠国内上网流量共5.0G,已用0.0M,剩余5.0G；\n套餐升级20GB流量（促销）国内通用流量共20.0G,已用3.14M,剩余19.99G；\n融合全国语音优惠_500分钟0个月电信内网语音时长量本共500分钟,已用2分钟,剩余498分钟；\n天翼畅享套餐201802国内通话时长共300分钟,已用19分钟,剩余281分钟；\n0元1G广东国内流量日包201511（订购当天有效）移动国内流量共1048576,已用17994,剩余1030582；\n 查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:15:02","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610674","451","454","1","TELECOM","0","108","10001","10001","[""尊敬的客户:您当前查询的号码18946467568，您的各项套餐使用情况如下：0元500分钟全国通话（JW专用）:国内通话总量500分钟已使用0分钟;0元20G全国通用流量包（JW专用）:手机上网国内流量(08)总量20480.00MB已使用815.90MB;[910002121]天翼畅享10G（59元）套餐202003:国内通话总量91分钟已使用0分钟;手机上网国内流量(09)总量2312.26MB已使用0.00MB;。如查询更多信息，请登陆www.189.cn 或下载电信营业厅。""]","2021-03-28 14:07:12","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610670","20","20","1","TELECOM","0","702","10001","10001","[""尊敬的梁*康客户：当前电信畅享套餐201901国内手机上网流量(包含结转流量40.0G)共80.0G,已用5.76G),剩余74.23G；\n电信畅享套餐201901国内通话时长共300分钟,已用0分钟,剩余300分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:06:06","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24610647","20","663","1","TELECOM","90000","702","10001","10001","[""尊敬的游*娜客户：当前低端乐享分享新用户促销优惠国内上网流量共3.51G,已用3.05G),剩余467.1M；\n乐享4G套餐国内手机上网流量(包含结转流量500.0M)共1000.0M,已用0.0M,剩余1000.0M；\n乐享4G套餐国内通话时长共100分钟,已用0分钟,剩余100分钟；\n。查询结果仅供参考，实际费用以出账账单为准。""]","2021-03-28 14:00:17","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
