"id","province","city","type","carrier","product","directive","upward","downward","receiveMsg","reportAt","checked","remark","version","result","return_code"
"24605616","591","591","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 如意通-吉祥卡(2012版1号)(福建迁转)\r\n 套内国内流量(20M)\r\n 已用20.00MB如意通-吉祥卡(2012版1号)(福建迁转)\r\n 套餐流量(0M)\r\n 已用0.00MB0元流量放心用功能包\r\n 套餐流量(0M)\r\n 已用0.00MB20元国内流量随心享包\r\n 套内国内流量\r\n 已用5047.42MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-27 08:06:17","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24605534","531","535","1","UNICOM","0","00","10010","10010","[""尊敬的客户，暂时无法为您提供服务，建议您拨打10010咨询或前往本地营业厅办理，为您带来的不便敬请谅解。""]","2021-03-27 07:32:16","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24605449","471","470","1","UNICOM","80000","1071","10010","10010","[""尊敬的客户，暂时无法为您提供服务，建议您拨打10010咨询或前往本地营业厅办理，为您带来的不便敬请谅解。""]","2021-03-27 06:46:43","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24605030","431","432","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 4G畅爽冰激凌199元套餐（首月按量计费）\r\n 套内国内流量\r\n 已用2210.92MB4G畅爽冰激凌199元套餐（首月按量计费）\r\n 套餐流量(0M)\r\n 已用0.00MB5G升级包9元2GB（次月生效）\r\n 套内国内流量(2.0G)\r\n 已用2048.00MB结转套餐流量(5G升级包9元2GB（次月生效）)\r\n 已用832.07MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 23:30:20","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604920","20","660","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量17.22GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用2.68GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 22:56:35","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604919","20","660","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量17.22GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用2.68GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 22:56:35","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604901","28","28","1","UNICOM","0","704","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 集客专属-校区流量0元80G（四川）\r\n 套餐内专享免费流量(80.0G)\r\n 已用81920.00MB集客专属-校区流量0元60G（四川）\r\n 套餐内专享免费流量(60.0G)\r\n 已用5267.50MB存量用户特惠限时流量包立即生效（限23点至7点使用）（四川）\r\n 国内闲时流量(5.0G)\r\n 已用0.00MB校园0元15GB全国流量包（四川）\r\n 套内国内流量(15.0G)\r\n 已用0.00MB校园0元6GB周末流量包（四川）\r\n 国内周末流量(6.0G)\r\n 已用0.00MB沃派随意享（四川）(首月套餐减半)\r\n 套内国内流量(6.0G)\r\n 已用0.00MB沃派随意享（四川）(首月套餐减半)\r\n 套餐流量(1.0G)\r\n 已用0.00MB校园0元6.5G寒暑假流量包（四川）\r\n 国内寒暑假流量(6.5G)\r\n 已用0.00MB0元畅爽校园流量包-立即生效（四川）\r\n 套餐内专享免费流量\r\n 已用0.00MB9元5G权益功能包（立即生效）（四川）\r\n 套内国内流量(2.0G)\r\n 已用0.00MB结转套餐流量(存量用户特惠限时流量包立即生效（限23点至7点使用）（四川）)\r\n 已用0.14MB结转套餐流量(校园0元6GB周末流量包（四川）)\r\n 已用0.00MB结转套餐流量(沃派随意享（四川）(首月套餐减半))\r\n 已用0.00MB结转套餐流量(9元5G权益功能包（立即生效）（四川）)\r\n 已用1104.92MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 22:51:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604875","10","10","1","UNICOM","0","CXLLHB","10010","10010","[""尊敬的用户：截止至2021年03月17日，您的流量红包使用情况如下：\r\n 30.00M流量红包，已使用30.00M，剩余0.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用7.09M，剩余22.91M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年03月31日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红包，已使用0.00M，剩余30.00M，有效期至2021年04月30日\r\n 30.00M流量红""]","2021-03-26 22:43:44","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604301","551","564","1","UNICOM","0","5142","10655898","10655898","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量8.87GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用9.98GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-26 20:05:34","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604297","29","29","1","UNICOM","80000","1071","10010","10010","[""省份接口返回:尊敬的用户，您好！为了更好的为您提供服务，我公司计划于2021-03-24 23:00:00至2021-03-25 02:00:00对系统进行升级。由此给您带来的不便，敬请谅解，感谢您对我们的一贯支持！""]","2021-03-26 20:04:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604288","531","631","1","UNICOM","0","00","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 副卡套外资费\r\n 套餐流量(0M)\r\n 已用0.00MB4G畅爽冰激凌99元套餐（首月全量全价）\r\n 套内国内流量\r\n 已用9081.32MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 20:02:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604245","25","518","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 江苏201909赠校区流量50GB（12个月）\r\n 套餐内专享免费流量(0M)\r\n 已用0.00MB江苏201909赠校区流量50GB（12个月）\r\n 套餐内流量(50.0G)\r\n 已用0.00MB江苏赠国内流量40GB（7个月）\r\n 套内国内流量(40.0G)\r\n 已用27745.38MB畅爽流量王39元套餐（青春版）(首月全量全价)\r\n 套内国内流量(5.0G)\r\n 已用0.00MB畅爽流量王39元套餐（青春版）(首月全量全价)\r\n 套餐流量(0M)\r\n 已用0.00MB江苏50元数据流量资费包\r\n 套内国内流量\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 19:51:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604231","371","377","1","UNICOM","80000","1502","10010","10010","[""尊敬的客户，暂时无法为您提供服务，建议您拨打10010咨询或前往本地营业厅办理，为您带来的不便敬请谅解。""]","2021-03-26 19:48:13","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24604178","20","20","1","UNICOM","80000","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量0.44MB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用1.80GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 19:34:34","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603970","371","372","1","UNICOM","0","1502","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n 套餐内专享免费流量(30.0G)(30720.00MB)\r\n --优惠已用5853.53MB\r\n --优惠剩余24866.46MB\r\n \r\n 语音(0分钟)\r\n --优惠已用0分钟\r\n --优惠剩余0分钟\r\n --超出数量27分钟\r\n \r\n 国内短信(5条)\r\n --优惠已用0条\r\n --优惠剩余5条\r\n \r\n 国内流量日租宝(1.0G)(1024.00MB)\r\n --优惠已用96.56MB\r\n --优惠剩余927.43MB\r\n \r\n 本数据仅供参考，详情以当地营业厅查询为准。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 18:42:02","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603801","551","553","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，您可以直接回复指令进行业务查询或办理：\r\n 00：手机上网流量查询\r\n 01：账户余额\r\n 02：实时话费\r\n 03：常用办理业务\r\n 04：常用查询业务\r\n 05：充值卡充值\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-26 18:06:54","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603797","20","769","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 广东OCS-赠送500M国内流量(次月生效)\r\n 套内国内流量(500M)\r\n 已用500.00MB3G后向通用全国流量3天包（1）\r\n 国内流量(3.0G)\r\n 已用355.96MB广东畅越低消套餐—48元档升级版\r\n 套餐内流量(已升级为国内流量)\r\n 已用0.00MBOCS东莞新流量王15元档(首月套餐减半)\r\n 套内国内流量(300M)\r\n 已用300.00MBOCS东莞新流量王15元档(首月套餐减半)\r\n 套餐流量(1.0G)\r\n 已用0.00MB广东OCS-赠送3G国内闲时流量(23点-7点)\r\n 套餐流量(3.0G)\r\n 已用3072.00MB广东OCS-0元包100M国内流量包\r\n 套内国内流量(100M)\r\n 已用100.00MB广东OCS-0元包100M国内流量包\r\n 套内国内流量(100M)\r\n 已用100.00MB老用户畅越体验-国内流量任性用\r\n 套餐内流量(已升级为国内流量)\r\n 已用15804.25MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 18:06:22","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603723","531","534","1","UNICOM","0","00","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 国内冰激凌套餐49元档（山东）（首月全量全价）\r\n 套内国内流量\r\n 已用3658.49MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 17:50:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603457","22","22","1","UNICOM","80000","CXLL","10010","10010","[""温馨提示：您于2021年03月26日订购的【5元3GB国内流量日包（天津）(1)】已办理成功，生效时间2021年03月26日,请点击https:\/\/u.10010.cn\/qACvc 进入中国联通手厅查询详情。【中国联通】""]","2021-03-26 16:47:28","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603290","20","757","1","UNICOM","0","CXLL","10010","10010","[""尊敬的客户，出现一个未知错误，建议您反馈我们处理或稍后再试，感谢您的支持。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 16:04:07","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603251","21","21","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 上海校园沃派36元随心卡（OCS）套外1元1G日租宝\r\n 国内流量日租宝(1.0G)\r\n 已用0.00MB上海校园沃派36元随心卡（OCS）\r\n 套内国内流量(1.0G)\r\n 已用1024.00MB上海校园沃派36元随心卡（OCS）\r\n 套餐流量(0M)\r\n 已用0.00MB沃派-新生大礼包-流量\r\n 套内国内流量\r\n 已用11360.11MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 15:51:42","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603226","991","990","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 49元全国流量冰激凌套餐（新疆）（首月全量全价）\r\n 套内国内流量\r\n 已用6573.51MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 15:43:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24603121","23","23","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，您正在开通解除流量封顶服务：\r\n 回复“Y1”当月有效\r\n 回复“Y2”12个月有效\r\n 生效方式：立即生效\r\n 有效期：当月有效\r\n 不回复代表取消申请。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 15:09:25","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602967","20","769","1","UNICOM","0","cxll","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 国内流量月包10元1GB（立即生效）\r\n 套内国内流量(1.0G)\r\n 已用0.00MB米粉卡29元套餐\r\n 套餐内专享免费流量\r\n 已用23.73MB米粉卡29元套餐\r\n 套内国内流量(2.0G)\r\n 已用2004.16MB米粉卡29元套餐\r\n 套餐流量(1.0G)\r\n 已用0.00MB结转套餐流量(米粉卡29元套餐)\r\n 已用650.84MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【5元1G 流量特惠来手厅 https:\/\/u.10010.cn\/qAKy7 】""]","2021-03-26 14:18:07","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602963","25","25","1","UNICOM","80000","CXLL","10010","10010","[""尊敬的用户，没有查询到您的手机上网流量信息！\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 14:15:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602876","851","856","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用4874.82MB畅越全国冰激凌套餐-48元\/月（首月全量全价）\r\n 套内国内流量\r\n 已用10863.44MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 13:48:14","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602872","29","29","1","UNICOM","0","1071","10010","10010","[""温馨提示：感谢您办理7天特惠包，您有腾讯、优酷、爱奇艺等权益待领取，速速前往联通手机营业厅-特权中心 https:\/\/qy.chinaunicom.cn\/7days 进行领用，请在产品有效期内操作，逾期领取资格将失效，请及时领用！""]","2021-03-26 13:47:39","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602650","29","913","1","UNICOM","0","1071","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量15.00GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用1.13GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 12:42:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602510","571","571","1","UNICOM","80000","9696","10010","10010","[""尊敬的用户，您可以直接回复指令进行业务查询或办理：\r\n 00：手机上网流量查询\r\n 01：账户余额\r\n 02：实时话费\r\n 03：常用办理业务\r\n 04：常用查询业务\r\n 05：充值卡充值\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 12:05:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602425","791","796","1","UNICOM","80000","1071","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量2.66GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用0.00MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 11:42:13","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602367","731","734","1","UNICOM","80000","CXLL","10010","10010","[""尊敬的客户，您好！查询手机上网流量失败，请稍后再试或咨询10010！\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 11:25:04","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602364","351","359","1","UNICOM","0","1502","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n 国内短信(300条)\r\n --优惠已用3条\r\n --优惠剩余297条\r\n \r\n 语音(600分钟)\r\n --优惠已用325分钟\r\n --优惠剩余275分钟\r\n \r\n 套外语音(0分钟)\r\n --优惠已用0分钟\r\n --优惠剩余0分钟\r\n \r\n 套内国内流量(0.00MB)\r\n --优惠已用24866.91MB\r\n \r\n 本数据仅供参考，详情以当地营业厅查询为准。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 11:24:50","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602254","571","577","1","UNICOM","80000","1071","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 浙江-3G-66元基本套餐C(新)\r\n 套内国内流量(60M)\r\n 已用0.00MB浙江-3G-66元基本套餐C(新)\r\n 套餐流量(0M)\r\n 已用0.00MB浙江-流量放心用\r\n 套餐流量(0M)\r\n 已用0.00MB浙江-夕阳红冰激凌特权（抵消80元国内流量10G后限速1M+100分钟）\r\n 套餐内流量\r\n 已用2715.97MB结转套餐流量(浙江-3G-66元基本套餐C(新))\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 10:51:52","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24602151","771","771","1","UNICOM","0","SSLL","10010","10010","[""尊敬的客户，暂时无法为您提供服务，建议您拨打10010咨询或前往本地营业厅办理，为您带来的不便敬请谅解。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 10:27:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24601912","551","552","1","UNICOM","0","5142","10655898","10655898","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用5058.51MB4G畅爽冰激凌99元套餐（首月全量全价）\r\n 套内国内流量\r\n 已用20088.31MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-26 09:17:27","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24601860","551","554","1","UNICOM","0","5142","10655898","10655898","[""尊敬的用户，您可以直接回复指令进行业务查询或办理：\r\n 00：手机上网流量查询\r\n 01：账户余额\r\n 02：实时话费\r\n 03：常用办理业务\r\n 04：常用查询业务\r\n 05：充值卡充值\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-26 08:58:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24601701","551","552","1","UNICOM","0","CXYL","10010","10655898","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 米粉王卡\r\n 套内国内流量(3.0G)\r\n 共3072.00MB, 已用0.00MB\r\n \r\n 米粉王卡30GB专属免流包\r\n 套餐内专享免费流量(30.0G)\r\n 共30720.00MB, 已用164.93MB\r\n \r\n 结转套餐流量(米粉王卡)\r\n 共3072.00MB, 已用1137.83MB\r\n \r\n -语音\r\n 米粉王卡\r\n 语音(100分钟)\r\n 共100分钟, 已用29分钟\r\n \r\n \r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-26 08:07:58","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24601633","471","478","1","UNICOM","0","2082","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 活动赠送国内流量包1\r\n 套餐流量(2.0G)\r\n 共2048.00MB, 已用2048.00MB\r\n \r\n 0元1G国内流量月包资费\r\n 套餐流量(1.0G)\r\n 共1024.00MB, 已用1024.00MB\r\n \r\n 30元达量限速月包（30G限速）\r\n 套内国内流量\r\n 已用21488.19MB\r\n \r\n -语音\r\n 巴市0元100分钟国内语音包\r\n 语音(100分钟)\r\n 共100分钟, 已用49分钟\r\n \r\n \r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-26 07:42:43","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
